postal_code,cluster_labels,geocode_lat,geocode_lng,address,num_sqft,rent,num_bathrooms,price_per_sqft,metro_station,train_station,bus_station,bus_stop,shopping_mall,shopping_plaza,grocery_store
M6A,0,43.7144801,-79.45411203165295,"830 Lawrence Avenue West, Toronto",550.0,2100.0,1.0,3.8181818181818183,819,5046,1296,2207,1229,14292,8376
M6A,3,43.722428,-79.43121218571429,"35 Saranac Boulevard, Toronto",550.0,1850.0,1.0,3.3636363636363638,9515,9511,3177,2573,1764,12492,7913
M6A,3,43.722428,-79.43121218571429,"35 Saranac Boulevard, Toronto",590.0,1850.0,1.0,3.135593220338983,9515,9511,3177,2573,1764,12492,7913
M6H,3,43.6662694,-79.4464594,"816 Lansdowne Avenue, Toronto",545.0,1850.0,1.0,3.3944954128440368,5798,5648,3912,139,5456,18531,2105
M6H,3,43.6662694,-79.4464594,"816 Lansdowne Avenue, Toronto",535.0,1750.0,1.0,3.2710280373831777,5798,5648,3912,139,5456,18531,2105
M6H,3,43.6662694,-79.4464594,"816 Lansdowne Avenue, Toronto",625.0,1775.0,1.0,2.84,5798,5648,3912,139,5456,18531,2105
M6H,3,43.6652415,-79.4460508,"812 Lansdowne Avenue, Toronto",590.0,1800.0,1.0,3.0508474576271185,5722,5570,3794,31,5397,18619,2089
M6H,3,43.6652415,-79.4460508,"812 Lansdowne Avenue, Toronto",516.0,1750.0,1.0,3.391472868217054,5722,5570,3794,31,5397,18619,2089
M6J,0,43.65159185,-79.41067860000001,"205 Manning Avenue, Toronto",650.0,2300.0,1.0,3.5384615384615383,2522,2355,2177,3197,2438,19012,2744
M6J,0,43.6414778,-79.42408901188773,"150 Sudbury Street, Toronto",670.0,2600.0,1.0,3.8805970149253732,3524,3309,794,856,3787,20407,4235
M6J,0,43.6414778,-79.42408901188773,"150 Sudbury Street, Toronto",500.0,1900.0,1.0,3.8,3524,3309,794,856,3787,20407,4235
M6J,0,43.6602008,-79.4289461,"8 Dovercourt Road, Toronto",500.0,1800.0,1.0,3.6,4235,4084,2876,1455,3938,18579,3970
M6J,0,43.64240135,-79.42463363489082,"68 Abell Street, Toronto",590.0,1775.0,1.0,3.0084745762711864,3557,3344,889,3047,3789,20324,4218
M6J,0,43.6431587,-79.42825108987651,"20 Minowan Miikan Lane, Toronto",491.0,1795.0,1.0,3.655804480651731,3841,3631,988,2822,4036,20338,4430
M6J,0,43.6602008,-79.4289461,"8 Dovercourt Road, Toronto",750.0,2550.0,1.0,3.4,4235,4084,2876,1455,3938,18579,3970
M6J,0,43.64153145,-79.42336380365559,"36 Lisgar Street, Toronto",450.0,1750.0,1.0,3.888888888888889,3465,3250,812,915,3730,20384,4182
M6J,0,43.6414778,-79.42408901188773,"150 Sudbury St, Toronto",700.0,2100.0,1.0,3.0,3524,3309,794,856,3787,20407,4235
M6J,0,43.64458005,-79.41556598953505,"993 Queen St W, Toronto",1500.0,8495.0,2.0,5.663333333333333,2814,2607,1397,3335,3021,19872,3471
M6J,0,43.6414778,-79.42408901188773,"150 Sudbury Street, Toronto",665.0,1995.0,1.0,3.0,3524,3309,794,856,3787,20407,4235
M6J,0,43.6430602,-79.4223976,"106 Dovercourt Road, Toronto",600.0,2600.0,1.0,4.333333333333333,3371,3160,996,3092,3595,20198,4026
M6K,0,43.6377186,-79.4191465,"5 Hanna Avenue, Toronto",650.0,2500.0,2.0,3.8461538461538463,3210,2988,649,1294,3620,20686,4162
M6K,0,43.63947795,-79.4151685945755,"50 Lynn Williams Street, Toronto",590.0,2150.0,1.0,3.6440677966101696,2852,2632,1024,3769,3245,20407,3791
M6K,0,43.63964665,-79.41590827083749,"100 Western Battery Road, Toronto",555.0,2000.0,1.0,3.6036036036036037,2906,2686,986,3716,3286,20406,3824
M6K,0,43.6413112,-79.4164556,"1030 King Street West, Toronto",630.0,2300.0,1.0,3.6507936507936507,2916,2700,1073,3547,3236,20241,3742
M6K,0,43.6377186,-79.4191465,"5 Hanna Avenue, Toronto",610.0,2300.0,2.0,3.7704918032786887,3210,2988,649,1294,3620,20686,4162
M6K,0,43.6377186,-79.4191465,"5 Hanna Avenue, Toronto",580.0,2150.0,1.0,3.706896551724138,3210,2988,649,1294,3620,20686,4162
M6K,0,43.6379927,-79.41476910085089,"75 East Liberty Street, Toronto",571.0,2075.0,0.5,3.633975481611208,2862,2640,973,1632,3306,20557,3879
M6K,0,43.64092775,-79.41437175054475,"1 Shaw Street, Toronto",683.0,2300.0,1.0,3.3674963396778916,2757,2540,1170,3692,3108,20235,3638
M6K,0,43.6385057,-79.412326,"51 East Liberty Street, Toronto",680.0,2350.0,2.0,3.4558823529411766,2658,2435,1177,1609,3112,20449,3697
M6K,0,43.638726,-79.4155285502444,"69 Lynn Williams Street, Toronto",500.0,1950.0,1.0,3.9,2900,2678,956,3814,3313,20496,3868
M6K,0,43.638493,-79.4152561,"150 East Liberty Street, Toronto",600.0,2050.0,1.0,3.4166666666666665,2885,2663,962,3848,3308,20515,3870
M6K,0,43.6394907,-79.4096846,"30 Ordnance Street, Toronto",496.0,1800.0,1.0,3.629032258064516,2423,2201,1416,1370,2875,20288,3470
M6K,0,43.63961405,-79.41455130088241,"80 Western Battery Road, Toronto",750.0,2400.0,1.0,3.2,2800,2580,1074,3790,3194,20379,3744
M6K,0,43.6394907,-79.4096846,"30 Ordnance Street, Toronto",604.0,1950.0,1.0,3.228476821192053,2423,2201,1416,1370,2875,20288,3470
M6K,0,43.638493,-79.4152561,"150 East Liberty Street, Toronto",680.0,2300.0,2.0,3.3823529411764706,2885,2663,962,3848,3308,20515,3870
M6K,0,43.6394907,-79.4096846,"30 Ordnance Street, Toronto",565.0,1880.0,1.0,3.327433628318584,2423,2201,1416,1370,2875,20288,3470
M6K,0,43.6378584,-79.41547648236936,"85 East Liberty Street, Toronto",562.0,1950.0,1.0,3.469750889679715,2921,2699,915,1579,3362,20587,3930
M6K,0,43.6413112,-79.4164556,"1030 King Street West, Toronto",600.0,2100.0,1.0,3.5,2916,2700,1073,3547,3236,20241,3742
M6K,0,43.6401487,-79.4238567,"20 Joe Shuster Way, Toronto",500.0,1850.0,1.0,3.7,3525,3308,653,873,3829,20542,4301
M6K,0,43.6394907,-79.4096846,"30 Ordnance Street, Toronto",565.0,2200.0,1.0,3.893805309734513,2423,2201,1416,1370,2875,20288,3470
M6K,0,43.6377186,-79.4191465,"5 Hanna Avenue, Toronto",890.0,2800.0,2.0,3.146067415730337,3210,2988,649,1294,3620,20686,4162
M6K,0,43.6385057,-79.412326,"51 East Liberty Street, Toronto",680.0,2350.0,2.0,3.4558823529411766,2658,2435,1177,1609,3112,20449,3697
M6K,0,43.6379927,-79.41476910085089,"75 East Liberty Street, Toronto",525.0,1900.0,1.0,3.619047619047619,2862,2640,973,1632,3306,20557,3879
M6K,0,43.6394907,-79.4096846,"38 Ordnance Street, Toronto",600.0,2100.0,1.0,3.5,2423,2201,1416,1370,2875,20288,3470
M6K,0,43.6385057,-79.412326,"51 East Liberty Street, Toronto",525.0,1790.0,1.0,3.4095238095238094,2658,2435,1177,1609,3112,20449,3697
M6K,0,43.6377186,-79.4191465,"5 Hanna Avenue, Toronto",650.0,2350.0,1.5,3.6153846153846154,3210,2988,649,1294,3620,20686,4162
M6K,0,43.6400154,-79.4140769,"36 Western Battery Road, Toronto",550.0,1999.0,1.0,3.6345454545454547,2753,2534,1130,3782,3138,20326,3686
M6K,0,43.6385057,-79.412326,"51 East Liberty Street, Toronto",570.0,1950.0,1.5,3.4210526315789473,2658,2435,1177,1609,3112,20449,3697
M6K,0,43.64509375,-79.43565059977385,"103 West Lodge Avenue, Toronto",600.0,2150.0,1.0,3.5833333333333335,4431,4225,1424,2374,4551,20342,4878
M6K,0,43.6394907,-79.4096846,"30 Ordnance Street, Toronto",496.0,1900.0,1.0,3.8306451612903225,2423,2201,1416,1370,2875,20288,3470
M6K,0,43.6378584,-79.41547648236936,"85 East Liberty Street, Toronto",600.0,2230.0,1.0,3.716666666666667,2921,2699,915,1579,3362,20587,3930
M6K,0,43.6413112,-79.4164556,"1030 King Street West, Toronto",495.0,2000.0,1.0,4.040404040404041,2916,2700,1073,3547,3236,20241,3742
M6K,0,43.6413112,-79.4164556,"1030 King Street West, Toronto",565.0,1899.0,1.0,3.361061946902655,2916,2700,1073,3547,3236,20241,3742
M6K,0,43.6377186,-79.4191465,"5 Hanna Avenue, Toronto",625.0,2150.0,2.0,3.44,3210,2988,649,1294,3620,20686,4162
M6K,0,43.6416667,-79.4144428,"1000 King Street West, Toronto",700.0,2350.0,1.0,3.357142857142857,2750,2534,1218,3628,3074,20157,3590
M6K,0,43.6394907,-79.4096846,"30 Ordnance Street, Toronto",648.0,2250.0,1.0,3.4722222222222223,2423,2201,1416,1370,2875,20288,3470
M6K,0,43.6394907,-79.4096846,"30 Ordnance Street, Toronto",575.0,1950.0,1.0,3.391304347826087,2423,2201,1416,1370,2875,20288,3470
M6K,0,43.6394907,-79.4096846,"30 Ordnance Street, Toronto",664.0,2100.0,1.0,3.1626506024096384,2423,2201,1416,1370,2875,20288,3470
M6K,0,43.6379927,-79.41476910085089,"75 East Liberty Street, Toronto",640.0,2550.0,1.0,3.984375,2862,2640,973,1632,3306,20557,3879
M6K,0,43.64020445,-79.42681370036419,"16 Laidlaw Street, Toronto",690.0,2400.0,0.5,3.4782608695652173,3760,3543,644,635,4044,20611,4496
M6K,0,43.63961405,-79.41455130088241,"80 Western Battery Road, Toronto",441.0,2000.0,1.0,4.535147392290249,2800,2580,1074,3790,3194,20379,3744
M6K,0,43.6394907,-79.4096846,"30 Ordnance Street, Toronto",565.0,1850.0,1.0,3.274336283185841,2423,2201,1416,1370,2875,20288,3470
M6K,0,43.6394907,-79.4096846,"30 Ordnance Street, Toronto",496.0,1800.0,1.0,3.629032258064516,2423,2201,1416,1370,2875,20288,3470
M6R,3,43.6523767,-79.4499738,"36 Howard Park Avenue, Toronto",500.0,1895.0,1.0,3.79,5642,5452,2786,1463,5586,20048,5757
M6R,3,43.64949133333334,-79.444515,"347 Sorauren Avenue, Toronto",1150.0,3195.0,1.0,2.7782608695652176,5167,4971,2251,1746,5172,20160,5399
M6R,3,43.6523767,-79.4499738,"36 Howard Park Avenue, Toronto",650.0,2995.0,1.5,4.607692307692307,5642,5452,2786,1463,5586,20048,5757
M6R,3,43.65032445,-79.44451519924642,"383 Sorauren Avenue, Toronto",690.0,2500.0,1.0,3.6231884057971016,5176,4983,2321,1653,5163,20075,5376
M6S,3,43.63102605,-79.4788692184518,"105 The Queensway, Toronto",620.0,2300.0,1.5,3.7096774193548385,8068,7849,4290,1324,8331,23212,3905
M6S,3,43.636167167745306,-79.46617283050362,"1910 Lake Shore Boulevard West, Toronto",685.0,2100.0,0.5,3.065693430656934,6962,6746,3256,3624,7184,22239,3264
M6S,3,43.63102605,-79.4788692184518,"105 The Queensway, Toronto",463.0,1725.0,1.0,3.7257019438444923,8068,7849,4290,1324,8331,23212,3905
M8V,3,43.622593,-79.48303389218182,"2220 Lake Shore Boulevard West, Toronto",573.0,2200.0,1.0,3.8394415357766145,8623,8400,4795,1122,6070,24199,4893
M8V,3,43.6212424,-79.4830236,"2240 Lake Shore Boulevard West, Toronto",700.0,2200.0,1.0,3.142857142857143,8668,8444,4837,1210,6045,24333,5040
M8V,3,43.6290125,-79.47767980329891,"2111 Lake Shore Boulevard West, Toronto",680.0,2300.0,1.0,3.3823529411764706,8022,7801,4221,1381,8314,23367,4108
M8V,3,43.61985105,-79.48222887827555,"2261 Lake Shore Boulevard West, Toronto",780.0,2300.0,1.0,2.948717948717949,8656,8432,4826,1359,6086,24441,5178
M8V,3,43.6196413,-79.48422367713982,"2269 Lake Shore Boulevard West, Toronto",1015.0,2400.0,2.0,2.3645320197044337,8816,8592,4986,1261,5924,24535,5235
M8V,3,43.6215965,-79.4826881,"2230 Lake Shore Boulevard West, Toronto",600.0,2100.0,1.0,3.5,8630,8406,4800,1208,6078,24285,4995
M8X,3,43.6526324,-79.4900624,"2 Old Mill Drive, Toronto",636.0,2275.0,1.0,3.5770440251572326,1162,8656,522,3836,8648,21587,2199
M8X,0,43.644287,-79.52389144339622,"3391 Bloor Street West, Toronto",750.0,2200.0,1.5,2.933333333333333,120,8359,1193,176,4428,23911,4990
M8X,3,43.6526324,-79.4900624,"2 Old Mill Drive, Toronto",899.0,2650.0,2.0,2.947719688542825,1162,8656,522,3836,8648,21587,2199
M8X,3,43.6526324,-79.4900624,"2 Old Mill Drive, Toronto",636.0,2275.0,1.0,3.5770440251572326,1162,8656,522,3836,8648,21587,2199
M8X,0,43.66065907476459,-79.51074039467434,"4198 Dundas Street West, Toronto",550.0,1900.0,1.0,3.4545454545454546,1396,4414,1725,951,8594,21820,3384
M8Y,3,43.6243798,-79.49096130000001,"200 Manitoba Street, Toronto",810.0,2400.0,2.0,2.962962962962963,9184,8962,5366,508,5488,24326,4890
M8Y,3,43.624213,-79.489057,"300 Manitoba Street, Toronto",950.0,2000.0,1.0,2.1052631578947367,9040,8818,5220,625,5632,24268,4855
M8Y,3,43.6240098,-79.4884115,"165 Legion Road North, Toronto",500.0,1850.0,1.0,3.7,8996,8774,5175,679,5678,24263,4860
M8Y,3,43.6243798,-79.49096130000001,"200 Manitoba Street, Toronto",780.0,2150.0,1.0,2.7564102564102564,9184,8962,5366,508,5488,24326,4890
M8Y,3,43.6240098,-79.4884115,"165 Legion Rd N, Toronto",500.0,1850.0,1.0,3.7,8996,8774,5175,679,5678,24263,4860
M8Y,3,43.6240098,-79.4884115,"165 Legion Road North, Toronto",600.0,2000.0,1.0,3.3333333333333335,8996,8774,5175,679,5678,24263,4860
M8Y,3,43.6229459,-79.4816583,"10 Park Lawn Road, Toronto",657.0,2200.0,1.0,3.34855403348554,8506,8283,4677,1198,6186,24114,4831
M8Y,3,43.6240098,-79.4884115,"165 Legion Road North, Toronto",567.0,1800.0,1.0,3.1746031746031744,8996,8774,5175,679,5678,24263,4860
M8Y,3,43.6243798,-79.49096130000001,"200 Manitoba Street, Toronto",955.0,2300.0,2.0,2.4083769633507854,9184,8962,5366,508,5488,24326,4890
M8Y,3,43.624213,-79.489057,"300 Manitoba Street, Toronto",950.0,2000.0,1.0,2.1052631578947367,9040,8818,5220,625,5632,24268,4855
M8Y,3,43.6243798,-79.49096130000001,"200 Manitoba Street, Toronto",720.0,2300.0,1.5,3.1944444444444446,9184,8962,5366,508,5488,24326,4890
M8Y,3,43.6240098,-79.4884115,"165 Legion Road North, Toronto",475.0,1950.0,1.0,4.105263157894737,8996,8774,5175,679,5678,24263,4860
M8Y,3,43.6240098,-79.4884115,"165 Legion Rd N, Toronto",525.0,1850.0,1.0,3.5238095238095237,8996,8774,5175,679,5678,24263,4860
M8Z,0,43.64314815,-79.52702295,"2 Fieldway Road, Toronto",900.0,2500.0,2.0,2.7777777777777777,336,8210,918,142,4176,24164,2666
M8Z,3,43.6394305,-79.4513172,"1185 The Queensway, Toronto",700.0,1950.0,1.0,2.7857142857142856,5729,5514,2127,2899,5933,21406,6286
M8Z,0,43.621142022537725,-79.5219083568923,"17 Zorra Street, Toronto",620.0,1950.0,1.0,3.1451612903225805,2149,10044,2149,2316,2990,21894,2411
M8Z,0,43.621142022537725,-79.5219083568923,"17 Zorra Street, Toronto",620.0,1975.0,1.0,3.185483870967742,2149,10044,2149,2316,2990,21894,2411
M9A,0,43.6410767,-79.5593612,"5 Valhalla Inn Road, Toronto",745.0,2050.0,1.0,2.751677852348993,1950,6339,3546,2704,3177,23511,314
M9A,0,43.6455866,-79.5274171,"7 Mabelle Avenue, Toronto",625.0,1975.0,1.0,3.16,262,8041,1096,185,4383,23969,2640
M9A,0,43.644591500000004,-79.5292393838254,"7 Michael Power Place, Toronto",645.0,2100.0,1.0,3.255813953488372,417,7974,921,258,4210,24146,2488
M9A,0,43.6410767,-79.5593612,"5 Valhalla Inn Road, Toronto",650.0,2100.0,1.0,3.230769230769231,1950,6339,3546,2704,3177,23511,314
M9A,0,43.643963,-79.529496,"3 Michael Power Place, Toronto",700.0,2200.0,1.0,3.142857142857143,456,7994,852,277,4140,24214,2466
M9B,0,43.6410767,-79.5593612,"9 Valhalla Inn Road, Toronto",750.0,2050.0,1.0,2.7333333333333334,1950,6339,3546,2704,3177,23511,314
M9B,0,43.63853760000001,-79.53564985,"25 Viking Lane, Toronto",550.0,1900.0,1.0,3.4545454545454546,91,7940,91,998,3366,24995,2057
M9B,0,43.63853760000001,-79.53564985,"25 Viking Lane, Toronto",550.0,1900.0,1.0,3.4545454545454546,91,7940,91,998,3366,24995,2057
M9C,0,43.6398058,-79.5631083,"2 Eva Road, Toronto",650.0,2000.0,1.0,3.076923076923077,2227,6244,3441,3023,3069,23844,510
M9C,1,43.609273900000005,-79.55904098289474,"235 Sherway Gardens Road, Toronto",650.0,2100.0,1.0,3.230769230769231,3686,9260,5031,4711,400,1274,927
M9C,0,43.64060125,-79.56231356501038,"6 Eva Road, Toronto",688.0,2000.0,1.0,2.9069767441860463,2175,6219,3417,2947,3147,23750,402
M9C,0,43.609152449999996,-79.55761698577052,"215 Sherway Gardens Road, Toronto",743.0,2280.0,2.0,3.0686406460296096,3640,9327,5139,4659,383,25042,814
M9M,3,43.7326503,-79.5322182,"149 Isaac Devins Boulevard, Toronto",685.0,1475.0,1.0,2.153284671532847,4893,3903,5562,4001,6443,17689,5303
